"words","storyline","acting","visual"
"exception",0.000156412930135558,0.000116993272886809,0.000204060810121416
"exciting",0.000156412930135558,0.000233986545773618,0.000102030405060708
"fake",0.000156412930135558,0.000175489909330214,0.000153045607591062
"fill",0.000156412930135558,0.000116993272886809,0.000204060810121416
"finished",0.000156412930135558,0.000175489909330214,0.000204060810121416
"fire",0.000156412930135558,0.000116993272886809,0.000357106417712478
"fit",0.000156412930135558,0.000175489909330214,0.000153045607591062
"flat",0.000156412930135558,0.000175489909330214,0.00025507601265177
"floor",0.000156412930135558,0.000994442819537876,0.000459136822773186
"focused",0.000156412930135558,0.000350979818660427,0.000102030405060708
"forward",0.000156412930135558,0.000409476455103832,0.000153045607591062
"frame",0.000156412930135558,0.000116993272886809,0.00173451688603204
"hands",0.000156412930135558,0.000994442819537876,0.000153045607591062
"hard",0.000156412930135558,0.000350979818660427,0.000459136822773186
"hear",0.000156412930135558,0.000409476455103832,0.000102030405060708
"height",0.000156412930135558,0.000175489909330214,0.000816243240485665
"hits",0.000156412930135558,0.000116993272886809,0.000357106417712478
"honest",0.000156412930135558,0.000233986545773618,0.000102030405060708
"hundreds",0.000156412930135558,0.000175489909330214,0.00025507601265177
"iii",0.000156412930135558,0.000584966364434045,0.000102030405060708
"imagine",0.000156412930135558,0.000350979818660427,0.000204060810121416
"inexperienced",0.000156412930135558,0.000116993272886809,0.000102030405060708
"internal",0.000156412930135558,0.000233986545773618,0.000204060810121416
"language",0.000156412930135558,0.000935946183094472,0.000153045607591062
"left",0.000156412930135558,0.000584966364434045,0.000459136822773186
"limited",0.000156412930135558,0.000116993272886809,0.00051015202530354
"looked",0.000156412930135558,0.000116993272886809,0.000102030405060708
"loose",0.000156412930135558,0.000292483182217023,0.000102030405060708
"lose",0.000156412930135558,0.000350979818660427,0.000153045607591062
"lower",0.000156412930135558,0.000760456273764259,0.00025507601265177
"mark",0.000156412930135558,0.000292483182217023,0.000306091215182124
"mental",0.000156412930135558,0.000175489909330214,0.000153045607591062
"mentioned",0.000156412930135558,0.000175489909330214,0.000306091215182124
"methods",0.000156412930135558,0.000409476455103832,0.00051015202530354
"movement",0.000156412930135558,0.0012869260017549,0.000561167227833895
"multiple",0.000156412930135558,0.000175489909330214,0.00112233445566779
"opportunity",0.000156412930135558,0.000175489909330214,0.000102030405060708
"originally",0.000156412930135558,0.000116993272886809,0.000102030405060708
"pace",0.000156412930135558,0.000116993272886809,0.000153045607591062
"positive",0.000156412930135558,0.000116993272886809,0.000153045607591062
"practice",0.000156412930135558,0.00064346300087745,0.000357106417712478
"precisely",0.000156412930135558,0.000116993272886809,0.000102030405060708
"pressure",0.000156412930135558,0.000233986545773618,0.000102030405060708
"primarily",0.000156412930135558,0.000116993272886809,0.00025507601265177
"probable",0.000156412930135558,0.000116993272886809,0.000102030405060708
"public",0.000156412930135558,0.000409476455103832,0.000102030405060708
"realistic",0.000156412930135558,0.000292483182217023,0.000306091215182124
"required",0.000156412930135558,0.000292483182217023,0.000765228037955311
"responsibility",0.000156412930135558,0.000233986545773618,0.000204060810121416
"review",0.000156412930135558,0.000116993272886809,0.000357106417712478
"rich",0.000156412930135558,0.000409476455103832,0.000102030405060708
"rise",0.000156412930135558,0.000116993272886809,0.000204060810121416
"risk",0.000156412930135558,0.000175489909330214,0.000153045607591062
"roles",0.000156412930135558,0.000994442819537876,0.000153045607591062
"safety",0.000156412930135558,0.000292483182217023,0.000153045607591062
"science",0.000156412930135558,0.000116993272886809,0.000153045607591062
"search",0.000156412930135558,0.000116993272886809,0.000153045607591062
"shot",0.000156412930135558,0.000175489909330214,0.00459136822773186
"simplest",0.000156412930135558,0.000116993272886809,0.000153045607591062
"situation",0.000156412930135558,0.000818952910207663,0.000153045607591062
"skills",0.000156412930135558,0.000175489909330214,0.000102030405060708
"slow",0.000156412930135558,0.000233986545773618,0.000153045607591062
"solid",0.000156412930135558,0.000175489909330214,0.000306091215182124
"sort",0.000156412930135558,0.000350979818660427,0.000204060810121416
"sounds",0.000156412930135558,0.000760456273764259,0.000102030405060708
"speed",0.000156412930135558,0.000116993272886809,0.00107131925313743
"split",0.000156412930135558,0.000116993272886809,0.000204060810121416
"standard",0.000156412930135558,0.000116993272886809,0.000459136822773186
"stops",0.000156412930135558,0.000116993272886809,0.000153045607591062
"successful",0.000156412930135558,0.000175489909330214,0.000357106417712478
"support",0.000156412930135558,0.000467973091547236,0.000306091215182124
"talent",0.000156412930135558,0.000292483182217023,0.000153045607591062
"task",0.000156412930135558,0.000409476455103832,0.000612182430364249
"temporary",0.000156412930135558,0.000175489909330214,0.000153045607591062
"thinking",0.000156412930135558,0.000467973091547236,0.000102030405060708
"tight",0.000156412930135558,0.000175489909330214,0.000153045607591062
"total",0.000156412930135558,0.000116993272886809,0.00025507601265177
"trick",0.000156412930135558,0.000175489909330214,0.000153045607591062
"tricky",0.000156412930135558,0.000175489909330214,0.000102030405060708
"tv",0.000156412930135558,0.000175489909330214,0.000102030405060708
"type",0.000156412930135558,0.000233986545773618,0.000867258443016019
"university",0.000156412930135558,0.000175489909330214,0.000102030405060708
"useless",0.000156412930135558,0.000175489909330214,0.000102030405060708
"voice",0.000156412930135558,0.0013454226381983,0.000153045607591062
"vulnerable",0.000156412930135558,0.000116993272886809,0.000153045607591062
"wait",0.000156412930135558,0.000233986545773618,0.000204060810121416
"accomplish",0.000104275286757039,0.000233986545773618,0.000204060810121416
"accomplished",0.000104275286757039,0.000175489909330214,0.000357106417712478
"actively",0.000104275286757039,0.000175489909330214,0.000102030405060708
"activity",0.000104275286757039,0.000233986545773618,0.000153045607591062
"added",0.000104275286757039,0.000116993272886809,0.000459136822773186
"adding",0.000104275286757039,0.000175489909330214,0.00025507601265177
"additional",0.000104275286757039,0.000292483182217023,0.000969288848076727
"adds",0.000104275286757039,0.000116993272886809,0.000153045607591062
"affect",0.000104275286757039,0.000116993272886809,0.000357106417712478
"agree",0.000104275286757039,0.000233986545773618,0.000153045607591062
"ahead",0.000104275286757039,0.000409476455103832,0.000102030405060708
"allowed",0.000104275286757039,0.000233986545773618,0.000408121620242832
"allowing",0.000104275286757039,0.000175489909330214,0.000102030405060708
"alternative",0.000104275286757039,0.000175489909330214,0.000102030405060708
"amazing",0.000104275286757039,0.000116993272886809,0.000102030405060708
"amount",0.000104275286757039,0.000233986545773618,0.000816243240485665
"answer",0.000104275286757039,0.000175489909330214,0.000153045607591062
"applies",0.000104275286757039,0.000292483182217023,0.000102030405060708
"apply",0.000104275286757039,0.000526469727990641,0.000357106417712478
"arms",0.000104275286757039,0.000760456273764259,0.000102030405060708
"arts",0.000104275286757039,0.000467973091547236,0.000357106417712478
"authentic",0.000104275286757039,0.000175489909330214,0.000102030405060708
"availability",0.000104275286757039,0.000116993272886809,0.000102030405060708
"ball",0.000104275286757039,0.000116993272886809,0.000153045607591062
"beats",0.000104275286757039,0.00146241591108511,0.000102030405060708
"benefit",0.000104275286757039,0.000292483182217023,0.000357106417712478
"beth",0.000104275286757039,0.000409476455103832,0.000102030405060708
"bit",0.000104275286757039,0.000175489909330214,0.00102030405060708
"block",0.000104275286757039,0.000409476455103832,0.000357106417712478
"bodies",0.000104275286757039,0.000467973091547236,0.000102030405060708
"breakdown",0.000104275286757039,0.000292483182217023,0.000204060810121416
"calls",0.000104275286757039,0.000292483182217023,0.000153045607591062
"carries",0.000104275286757039,0.000116993272886809,0.000102030405060708
"cast",0.000104275286757039,0.000409476455103832,0.000408121620242832
"century",0.000104275286757039,0.000350979818660427,0.000153045607591062
"challenging",0.000104275286757039,0.000175489909330214,0.000102030405060708
"chance",0.000104275286757039,0.000292483182217023,0.000102030405060708
"characteristics",0.000104275286757039,0.000175489909330214,0.000357106417712478
"choices",0.000104275286757039,0.000994442819537876,0.000204060810121416
"circle",0.000104275286757039,0.000292483182217023,0.000102030405060708
"class",0.000104275286757039,0.00473822755191577,0.000102030405060708
"closely",0.000104275286757039,0.000409476455103832,0.00025507601265177
"colors",0.000104275286757039,0.000175489909330214,0.000918273645546373
"committed",0.000104275286757039,0.000116993272886809,0.000102030405060708
"compared",0.000104275286757039,0.000116993272886809,0.00051015202530354
"competition",0.000104275286757039,0.000116993272886809,0.000102030405060708
"concern",0.000104275286757039,0.000175489909330214,0.000102030405060708
"conditions",0.000104275286757039,0.000116993272886809,0.000102030405060708
"confined",0.000104275286757039,0.000175489909330214,0.000102030405060708
"confused",0.000104275286757039,0.000116993272886809,0.000153045607591062
"considered",0.000104275286757039,0.000116993272886809,0.00051015202530354
"constantly",0.000104275286757039,0.000350979818660427,0.000102030405060708
"continue",0.000104275286757039,0.000233986545773618,0.000153045607591062
"contrary",0.000104275286757039,0.000175489909330214,0.000102030405060708
"controls",0.000104275286757039,0.000116993272886809,0.000357106417712478
"convey",0.000104275286757039,0.000292483182217023,0.000153045607591062
"copyright",0.000104275286757039,0.000292483182217023,0.000204060810121416
"core",0.000104275286757039,0.000175489909330214,0.000459136822773186
"correct",0.000104275286757039,0.000467973091547236,0.000918273645546373
"creativity",0.000104275286757039,0.000175489909330214,0.000153045607591062
"curtain",0.000104275286757039,0.000292483182217023,0.000102030405060708
"daily",0.000104275286757039,0.000292483182217023,0.000204060810121416
"dealing",0.000104275286757039,0.000233986545773618,0.000153045607591062
"deliver",0.000104275286757039,0.000175489909330214,0.000102030405060708
"depending",0.000104275286757039,0.000175489909330214,0.000459136822773186
"describes",0.000104275286757039,0.000175489909330214,0.000102030405060708
"desired",0.000104275286757039,0.000175489909330214,0.000306091215182124
"differences",0.000104275286757039,0.000175489909330214,0.000357106417712478
"difficulties",0.000104275286757039,0.000116993272886809,0.000102030405060708
"disappear",0.000104275286757039,0.000116993272886809,0.000102030405060708
"display",0.000104275286757039,0.000116993272886809,0.000306091215182124
"distance",0.000104275286757039,0.000116993272886809,0.00102030405060708
"dominated",0.000104275286757039,0.000116993272886809,0.000102030405060708
"doors",0.000104275286757039,0.000116993272886809,0.000102030405060708
"doubt",0.000104275286757039,0.000116993272886809,0.000102030405060708
"driven",0.000104275286757039,0.000116993272886809,0.000102030405060708
"earlier",0.000104275286757039,0.000175489909330214,0.000153045607591062
"easier",0.000104275286757039,0.000175489909330214,0.000357106417712478
"easily",0.000104275286757039,0.000409476455103832,0.000408121620242832
"effective",0.000104275286757039,0.000292483182217023,0.000153045607591062
"efforts",0.000104275286757039,0.000116993272886809,0.000102030405060708
"emphasizes",0.000104275286757039,0.000233986545773618,0.000102030405060708
"encounter",0.000104275286757039,0.000116993272886809,0.000102030405060708
"energy",0.000104275286757039,0.00169640245685873,0.000102030405060708
"enjoy",0.000104275286757039,0.000292483182217023,0.000102030405060708
"establish",0.000104275286757039,0.000233986545773618,0.00025507601265177
"establishes",0.000104275286757039,0.000116993272886809,0.000102030405060708
"evidence",0.000104275286757039,0.000116993272886809,0.000102030405060708
"exist",0.000104275286757039,0.000292483182217023,0.000204060810121416
"expand",0.000104275286757039,0.000175489909330214,0.000153045607591062
"expense",0.000104275286757039,0.000116993272886809,0.000153045607591062
"expensive",0.000104275286757039,0.000175489909330214,0.000408121620242832
"explained",0.000104275286757039,0.000233986545773618,0.000102030405060708
"explanation",0.000104275286757039,0.000175489909330214,0.000102030405060708
"explored",0.000104275286757039,0.000409476455103832,0.000102030405060708
"external",0.000104275286757039,0.000116993272886809,0.000153045607591062
"extra",0.000104275286757039,0.000350979818660427,0.000306091215182124
"eyes",0.000104275286757039,0.0012869260017549,0.000204060810121416
"fantastic",0.000104275286757039,0.000116993272886809,0.000102030405060708
"feedback",0.000104275286757039,0.000175489909330214,0.00025507601265177
"feet",0.000104275286757039,0.00122842936531149,0.000306091215182124
"filled",0.000104275286757039,0.000350979818660427,0.000102030405060708
"fix",0.000104275286757039,0.000116993272886809,0.000204060810121416
"flexible",0.000104275286757039,0.000116993272886809,0.000153045607591062
"flow",0.000104275286757039,0.000409476455103832,0.000357106417712478
"focusing",0.000104275286757039,0.000175489909330214,0.000204060810121416
"follow",0.000104275286757039,0.000409476455103832,0.000102030405060708
"fortune",0.000104275286757039,0.000116993272886809,0.000102030405060708
"frames",0.000104275286757039,0.000116993272886809,0.000867258443016019
"fred",0.000104275286757039,0.000116993272886809,0.000102030405060708
"fresh",0.000104275286757039,0.000175489909330214,0.000102030405060708
"frustration",0.000104275286757039,0.000116993272886809,0.000102030405060708
"game",0.000104275286757039,0.000292483182217023,0.00209162330374452
"greatly",0.000104275286757039,0.000175489909330214,0.000153045607591062
"half",0.000104275286757039,0.000409476455103832,0.00025507601265177
"hang",0.000104275286757039,0.000116993272886809,0.000102030405060708
"hanging",0.000104275286757039,0.000116993272886809,0.000153045607591062
"happen",0.000104275286757039,0.000409476455103832,0.00025507601265177
"heads",0.000104275286757039,0.000116993272886809,0.000306091215182124
"helpful",0.000104275286757039,0.000233986545773618,0.000408121620242832
"hired",0.000104275286757039,0.000116993272886809,0.000102030405060708
"hit",0.000104275286757039,0.000175489909330214,0.00025507601265177
"holding",0.000104275286757039,0.000409476455103832,0.000153045607591062
"ideal",0.000104275286757039,0.000701959637320854,0.000153045607591062
"ill",0.000104275286757039,0.000935946183094472,0.000102030405060708
"illusion",0.000104275286757039,0.000116993272886809,0.000153045607591062
"image",0.000104275286757039,0.000233986545773618,0.00454035302520151
"improve",0.000104275286757039,0.000116993272886809,0.000153045607591062
"included",0.000104275286757039,0.000175489909330214,0.00025507601265177
"incredibly",0.000104275286757039,0.000350979818660427,0.000153045607591062
"inevitably",0.000104275286757039,0.000233986545773618,0.000102030405060708
"initially",0.000104275286757039,0.000233986545773618,0.000102030405060708
"inside",0.000104275286757039,0.000409476455103832,0.000408121620242832
"instances",0.000104275286757039,0.000116993272886809,0.000204060810121416
"instruments",0.000104275286757039,0.000116993272886809,0.000153045607591062
"intensely",0.000104275286757039,0.000116993272886809,0.000102030405060708
"introduced",0.000104275286757039,0.000467973091547236,0.000204060810121416
"involved",0.000104275286757039,0.000233986545773618,0.000408121620242832
"james",0.000104275286757039,0.000175489909330214,0.000153045607591062
"keeping",0.000104275286757039,0.000350979818660427,0.000102030405060708
"knowing",0.000104275286757039,0.000292483182217023,0.000102030405060708
"knowledge",0.000104275286757039,0.000584966364434045,0.000204060810121416
"lack",0.000104275286757039,0.000292483182217023,0.000204060810121416
"laid",0.000104275286757039,0.000175489909330214,0.000204060810121416
"layers",0.000104275286757039,0.000116993272886809,0.000459136822773186
"leading",0.000104275286757039,0.000116993272886809,0.000204060810121416
"letting",0.000104275286757039,0.000350979818660427,0.000102030405060708
"library",0.000104275286757039,0.000116993272886809,0.000204060810121416
"likes",0.000104275286757039,0.000116993272886809,0.000102030405060708
"location",0.000104275286757039,0.000116993272886809,0.00107131925313743
"lock",0.000104275286757039,0.000116993272886809,0.000204060810121416
"loss",0.000104275286757039,0.000175489909330214,0.000153045607591062
"maintain",0.000104275286757039,0.000116993272886809,0.000102030405060708
"majority",0.000104275286757039,0.000350979818660427,0.000102030405060708
"manner",0.000104275286757039,0.000584966364434045,0.000153045607591062
"match",0.000104275286757039,0.000116993272886809,0.00102030405060708
"material",0.000104275286757039,0.000292483182217023,0.000663197632894603
"matters",0.000104275286757039,0.000116993272886809,0.000102030405060708
"maximum",0.000104275286757039,0.000116993272886809,0.000204060810121416
"meeting",0.000104275286757039,0.00105293945598128,0.000153045607591062
"millions",0.000104275286757039,0.000116993272886809,0.000153045607591062
"minimum",0.000104275286757039,0.000292483182217023,0.000102030405060708
"minutes",0.000104275286757039,0.000584966364434045,0.000102030405060708
"missing",0.000104275286757039,0.000116993272886809,0.000153045607591062
"monster",0.000104275286757039,0.000116993272886809,0.00025507601265177
"motion",0.000104275286757039,0.000233986545773618,0.00316294255688195
"moved",0.000104275286757039,0.000233986545773618,0.000153045607591062
"narrow",0.000104275286757039,0.000116993272886809,0.000102030405060708
"notes",0.000104275286757039,0.000409476455103832,0.000204060810121416
"opposed",0.000104275286757039,0.000116993272886809,0.000306091215182124
"organization",0.000104275286757039,0.000292483182217023,0.000357106417712478
"overhead",0.000104275286757039,0.000116993272886809,0.000153045607591062
"parallel",0.000104275286757039,0.000409476455103832,0.000204060810121416
"partial",0.000104275286757039,0.000116993272886809,0.000153045607591062
"passive",0.000104275286757039,0.000116993272886809,0.000204060810121416
"period",0.000104275286757039,0.000584966364434045,0.000204060810121416
"permission",0.000104275286757039,0.000350979818660427,0.000153045607591062
"photographs",0.000104275286757039,0.000116993272886809,0.000153045607591062
"photos",0.000104275286757039,0.000175489909330214,0.000306091215182124
"picture",0.000104275286757039,0.000116993272886809,0.000714212835424957
"piece",0.000104275286757039,0.00064346300087745,0.000408121620242832
"pieces",0.000104275286757039,0.000584966364434045,0.000408121620242832
"potential",0.000104275286757039,0.000116993272886809,0.000204060810121416
"previously",0.000104275286757039,0.000116993272886809,0.00025507601265177
"producer",0.000104275286757039,0.000175489909330214,0.000561167227833895
"progress",0.000104275286757039,0.000116993272886809,0.00025507601265177
"project",0.000104275286757039,0.000175489909330214,0.000765228037955311
"protected",0.000104275286757039,0.000175489909330214,0.000102030405060708
"pull",0.000104275286757039,0.000292483182217023,0.000204060810121416
"push",0.000104275286757039,0.000233986545773618,0.000102030405060708
"read",0.000104275286757039,0.00116993272886809,0.000153045607591062
"ready",0.000104275286757039,0.000760456273764259,0.000153045607591062
"reality",0.000104275286757039,0.000760456273764259,0.000459136822773186
"recognize",0.000104275286757039,0.000116993272886809,0.000102030405060708
"reduced",0.000104275286757039,0.000116993272886809,0.000102030405060708
"refers",0.000104275286757039,0.000116993272886809,0.000306091215182124
"reflected",0.000104275286757039,0.000233986545773618,0.000408121620242832
"relation",0.000104275286757039,0.000116993272886809,0.000204060810121416
"rely",0.000104275286757039,0.000116993272886809,0.000102030405060708
"remain",0.000104275286757039,0.000175489909330214,0.000102030405060708
"removed",0.000104275286757039,0.000116993272886809,0.000357106417712478
"repeats",0.000104275286757039,0.000175489909330214,0.000102030405060708
"replace",0.000104275286757039,0.000116993272886809,0.000102030405060708
"replaced",0.000104275286757039,0.000175489909330214,0.000153045607591062
"require",0.000104275286757039,0.000584966364434045,0.00102030405060708
"reserved",0.000104275286757039,0.000116993272886809,0.000561167227833895
"resolution",0.000104275286757039,0.000409476455103832,0.000765228037955311
"respect",0.000104275286757039,0.000116993272886809,0.000102030405060708
"responds",0.000104275286757039,0.000116993272886809,0.000153045607591062
"responses",0.000104275286757039,0.000292483182217023,0.000153045607591062
"rights",0.000104275286757039,0.000116993272886809,0.000612182430364249
"risks",0.000104275286757039,0.000175489909330214,0.000102030405060708
"roll",0.000104275286757039,0.000175489909330214,0.000306091215182124
"sacrificing",0.000104275286757039,0.000116993272886809,0.000102030405060708
"sections",0.000104275286757039,0.000175489909330214,0.000102030405060708
"sideways",0.000104275286757039,0.000116993272886809,0.000102030405060708
"sight",0.000104275286757039,0.000350979818660427,0.000153045607591062
"size",0.000104275286757039,0.000116993272886809,0.000459136822773186
"slightly",0.000104275286757039,0.000292483182217023,0.00025507601265177
"snow",0.000104275286757039,0.000116993272886809,0.000153045607591062
"solely",0.000104275286757039,0.000175489909330214,0.000102030405060708
"sound",0.000104275286757039,0.00064346300087745,0.000204060810121416
"source",0.000104275286757039,0.000350979818660427,0.000408121620242832
"speaking",0.000104275286757039,0.000175489909330214,0.000204060810121416
"spent",0.000104275286757039,0.000526469727990641,0.000204060810121416
"spot",0.000104275286757039,0.000116993272886809,0.000102030405060708
"stable",0.000104275286757039,0.000116993272886809,0.000153045607591062
"staff",0.000104275286757039,0.000175489909330214,0.000204060810121416
"standards",0.000104275286757039,0.000116993272886809,0.000357106417712478
"stored",0.000104275286757039,0.000175489909330214,0.000357106417712478
"streets",0.000104275286757039,0.000116993272886809,0.000102030405060708
"structured",0.000104275286757039,0.000116993272886809,0.000204060810121416
"subject",0.000104275286757039,0.000233986545773618,0.000663197632894603
"suit",0.000104275286757039,0.000233986545773618,0.000102030405060708
"sum",0.000104275286757039,0.000116993272886809,0.000102030405060708
"surrounded",0.000104275286757039,0.000116993272886809,0.000102030405060708
"tasks",0.000104275286757039,0.000116993272886809,0.000357106417712478
"teach",0.000104275286757039,0.000935946183094472,0.000102030405060708
"tech",0.000104275286757039,0.000116993272886809,0.000153045607591062
"technical",0.000104275286757039,0.000116993272886809,0.00127538006325885
"term",0.000104275286757039,0.000233986545773618,0.00153045607591062
"terms",0.000104275286757039,0.000233986545773618,0.00051015202530354
"test",0.000104275286757039,0.000175489909330214,0.000816243240485665
"thread",0.000104275286757039,0.000116993272886809,0.000102030405060708
"transport",0.000104275286757039,0.000175489909330214,0.000102030405060708
"trap",0.000104275286757039,0.000116993272886809,0.000102030405060708
"travels",0.000104275286757039,0.000116993272886809,0.000102030405060708
"types",0.000104275286757039,0.000233986545773618,0.000765228037955311
"understanding",0.000104275286757039,0.000409476455103832,0.000459136822773186
"upper",0.000104275286757039,0.00064346300087745,0.000102030405060708
"vacuum",0.000104275286757039,0.000116993272886809,0.000153045607591062
"video",0.000104275286757039,0.000116993272886809,0.00173451688603204
"viewing",0.000104275286757039,0.000116993272886809,0.000357106417712478
"walking",0.000104275286757039,0.000175489909330214,0.000306091215182124
"wasnt",0.000104275286757039,0.000175489909330214,0.000102030405060708
"wasted",0.000104275286757039,0.000116993272886809,0.000153045607591062
"watch",0.000104275286757039,0.000526469727990641,0.000102030405060708
"week",0.000104275286757039,0.000116993272886809,0.000204060810121416
"weeks",0.000104275286757039,0.000175489909330214,0.000102030405060708
"worth",0.000104275286757039,0.000233986545773618,0.000102030405060708
